"","Cast","Date","Depth_m","Bin8","Bin9","Bin10","Bin11","Bin12","Bin13","Bin_Sum"
"5072","OPC008","20-Sep",43.98,0,1,1,0,0,0,2
"5082","OPC008","20-Sep",43.98,0,0,0,0,0,0,0
"5092","OPC008","20-Sep",44.08,0,0,1,0,0,0,1
"5102","OPC008","20-Sep",44.6,1,0,0,0,0,0,1
"5112","OPC008","20-Sep",44.71,1,0,0,0,0,1,2
"5122","OPC008","20-Sep",44.71,0,0,0,0,0,0,0
"5132","OPC008","20-Sep",45.13,0,0,0,0,0,0,0
"5142","OPC008","20-Sep",45.34,0,0,0,0,0,0,0
"5152","OPC008","20-Sep",45.34,1,0,0,0,0,0,1
"5162","OPC008","20-Sep",45.65,0,0,0,0,0,0,0
"5172","OPC008","20-Sep",45.96,0,0,0,0,0,0,0
"5182","OPC008","20-Sep",45.96,1,0,0,0,0,0,1
"5192","OPC008","20-Sep",46.28,0,0,0,0,0,1,1
"5202","OPC008","20-Sep",46.48,0,0,0,1,0,0,1
"5212","OPC008","20-Sep",46.59,0,1,0,0,0,0,1
"5222","OPC008","20-Sep",46.9,0,1,0,0,0,0,1
"5232","OPC008","20-Sep",47.11,1,0,0,0,0,0,1
"5242","OPC008","20-Sep",47.11,0,1,0,0,0,0,1
"5252","OPC008","20-Sep",47.43,0,0,0,0,0,0,0
"5262","OPC008","20-Sep",47.84,0,0,0,0,0,0,0
"5272","OPC008","20-Sep",47.74,1,0,0,0,0,0,1
"5282","OPC008","20-Sep",47.84,0,0,0,1,0,0,1
"5292","OPC008","20-Sep",48.26,0,1,0,0,0,0,1
"5302","OPC008","20-Sep",48.37,0,0,1,0,0,0,1
"5312","OPC008","20-Sep",48.47,1,0,0,0,0,0,1
"5322","OPC008","20-Sep",48.68,0,0,0,1,0,0,1
"5332","OPC008","20-Sep",48.99,1,0,0,0,0,0,1
"5342","OPC008","20-Sep",49.1,0,0,0,0,0,0,0
"5352","OPC008","20-Sep",49.1,0,1,0,0,0,0,1
"5362","OPC008","20-Sep",49.52,1,0,1,0,0,0,2
"5372","OPC008","20-Sep",49.62,3,1,0,0,0,0,4
"5382","OPC008","20-Sep",49.62,0,0,0,0,1,0,1
"5392","OPC008","20-Sep",49.93,0,0,0,0,0,0,0
"5402","OPC008","20-Sep",50.14,1,0,0,0,0,1,2
"5412","OPC008","20-Sep",50.25,0,1,0,0,0,0,1
"5422","OPC008","20-Sep",50.46,0,0,0,0,0,0,0
"5432","OPC008","20-Sep",50.66,0,0,0,0,0,0,0
"5441","OPC008","20-Sep",50.77,0,0,1,1,0,0,2
"5451","OPC008","20-Sep",51.08,0,0,0,0,0,0,0
"5461","OPC008","20-Sep",51.19,0,0,0,0,0,0,0
"547","OPC008","20-Sep",51.4,0,0,0,0,0,0,0
"548","OPC008","20-Sep",51.6,0,0,0,0,0,0,0
"549","OPC008","20-Sep",51.81,0,0,0,0,0,0,0
"550","OPC008","20-Sep",51.92,1,0,0,0,0,0,1
"551","OPC008","20-Sep",52.13,0,0,0,0,0,0,0
"552","OPC008","20-Sep",52.34,0,0,0,1,0,0,1
"553","OPC008","20-Sep",52.44,0,0,0,0,0,0,0
"554","OPC008","20-Sep",52.65,0,0,0,0,0,0,0
"555","OPC008","20-Sep",52.96,1,0,0,0,0,0,1
"556","OPC008","20-Sep",52.86,0,0,0,0,0,0,0
"557","OPC008","20-Sep",53.17,0,0,0,0,0,0,0
"558","OPC008","20-Sep",53.49,0,0,0,0,0,0,0
"559","OPC008","20-Sep",53.59,0,0,0,0,0,0,0
"560","OPC008","20-Sep",53.49,0,0,0,0,0,0,0
"561","OPC008","20-Sep",53.8,0,0,0,0,0,0,0
"2893","OPC009","20-Sep",0.3,0,6,3,4,5,3,21
"2903","OPC009","20-Sep",0.51,2,2,0,0,0,3,7
"2913","OPC009","20-Sep",0.83,1,5,2,3,3,1,15
"2923","OPC009","20-Sep",0.93,2,2,2,1,3,0,10
"2933","OPC009","20-Sep",1.14,4,2,1,0,1,2,10
"2943","OPC009","20-Sep",1.56,3,1,3,2,3,4,16
"2953","OPC009","20-Sep",1.66,3,2,1,3,5,3,17
"2963","OPC009","20-Sep",1.77,8,4,3,2,5,5,27
"2973","OPC009","20-Sep",2.29,3,5,1,1,5,1,16
"2983","OPC009","20-Sep",2.39,1,2,1,2,2,3,11
"2993","OPC009","20-Sep",2.5,2,6,4,2,5,2,21
"3003","OPC009","20-Sep",2.81,0,3,2,1,3,1,10
"3014","OPC009","20-Sep",3.23,1,0,0,4,3,3,11
"3024","OPC009","20-Sep",3.33,6,4,0,5,1,0,16
"3034","OPC009","20-Sep",3.44,1,2,1,1,0,0,5
"3044","OPC009","20-Sep",3.75,2,2,0,0,0,4,8
"3054","OPC009","20-Sep",4.06,2,2,4,2,0,1,11
"3064","OPC009","20-Sep",4.27,2,1,5,0,4,3,15
"3074","OPC009","20-Sep",4.59,1,1,4,1,1,2,10
"3084","OPC009","20-Sep",4.9,1,4,2,1,1,3,12
"3094","OPC009","20-Sep",5.11,5,1,3,1,2,1,13
"3104","OPC009","20-Sep",5.42,2,4,1,3,4,3,17
"3114","OPC009","20-Sep",5.63,4,1,3,6,3,1,18
"3124","OPC009","20-Sep",5.94,2,3,2,1,4,4,16
"3134","OPC009","20-Sep",6.36,2,0,1,1,2,1,7
"3144","OPC009","20-Sep",6.57,2,5,3,2,2,4,18
"3154","OPC009","20-Sep",6.78,0,1,1,0,0,2,4
"3164","OPC009","20-Sep",7.3,2,3,3,0,1,1,10
"3174","OPC009","20-Sep",7.41,4,3,1,4,1,3,16
"3184","OPC009","20-Sep",7.62,6,2,4,5,4,4,25
"3194","OPC009","20-Sep",8.14,2,2,3,5,1,2,15
"3204","OPC009","20-Sep",8.35,3,3,1,1,2,2,12
"3214","OPC009","20-Sep",8.35,3,2,4,1,3,3,16
"3224","OPC009","20-Sep",8.77,3,4,4,4,1,1,17
"3234","OPC009","20-Sep",9.18,4,2,2,0,2,0,10
"3244","OPC009","20-Sep",9.39,0,1,0,6,2,0,9
"3254","OPC009","20-Sep",9.5,3,3,4,8,4,1,23
"3264","OPC009","20-Sep",10.02,6,2,2,3,3,1,17
"3274","OPC009","20-Sep",10.33,5,1,3,5,2,2,18
"3284","OPC009","20-Sep",10.75,3,2,2,2,1,2,12
"3294","OPC009","20-Sep",10.75,5,3,4,1,5,2,20
"3304","OPC009","20-Sep",11.06,5,8,3,8,2,3,29
"3314","OPC009","20-Sep",11.59,1,3,3,3,2,1,13
"3324","OPC009","20-Sep",11.8,3,2,4,5,2,2,18
"3334","OPC009","20-Sep",11.9,3,5,3,2,3,2,18
"3344","OPC009","20-Sep",12.32,6,5,4,6,1,4,26
"3354","OPC009","20-Sep",12.74,5,3,2,7,3,1,21
"3364","OPC009","20-Sep",12.95,7,1,4,4,2,1,19
"3374","OPC009","20-Sep",13.05,7,2,2,1,1,1,14
"3384","OPC009","20-Sep",13.36,7,1,3,0,2,1,14
"3395","OPC009","20-Sep",13.78,11,1,2,2,0,2,18
"3405","OPC009","20-Sep",13.89,6,3,4,5,0,1,19
"3415","OPC009","20-Sep",14.2,6,2,0,1,5,0,14
"3425","OPC009","20-Sep",14.51,3,2,1,1,1,2,10
"3435","OPC009","20-Sep",14.72,11,5,5,1,1,0,23
"3445","OPC009","20-Sep",15.03,4,5,3,1,1,0,14
"3455","OPC009","20-Sep",15.14,3,4,4,4,1,1,17
"3465","OPC009","20-Sep",15.56,6,3,1,0,2,0,12
"3475","OPC009","20-Sep",15.98,3,2,3,0,0,1,9
"3485","OPC009","20-Sep",16.08,8,4,7,2,3,0,24
"3495","OPC009","20-Sep",16.18,6,6,5,8,2,1,28
"3505","OPC009","20-Sep",16.71,3,2,1,1,4,1,12
"3515","OPC009","20-Sep",16.92,6,7,5,1,2,2,23
"3525","OPC009","20-Sep",16.92,1,5,1,2,3,1,13
"3535","OPC009","20-Sep",17.33,5,5,1,1,2,3,17
"3545","OPC009","20-Sep",17.75,7,2,5,5,4,1,24
"3555","OPC009","20-Sep",17.75,2,1,5,4,3,2,17
"3565","OPC009","20-Sep",17.96,1,2,1,1,3,1,9
"3575","OPC009","20-Sep",18.17,1,5,1,3,6,4,20
"3586","OPC009","20-Sep",18.38,1,4,5,3,5,0,18
"3596","OPC009","20-Sep",18.48,1,4,1,4,4,1,15
"3606","OPC009","20-Sep",18.59,3,6,4,4,1,1,19
"3616","OPC009","20-Sep",18.69,3,3,3,1,4,1,15
"3626","OPC009","20-Sep",19.01,5,1,5,1,4,0,16
"3636","OPC009","20-Sep",19.21,5,2,4,5,3,3,22
"3646","OPC009","20-Sep",19.21,2,3,2,1,1,2,11
"3656","OPC009","20-Sep",19.32,3,5,5,5,2,4,24
"3666","OPC009","20-Sep",19.42,2,3,1,3,3,2,14
"3676","OPC009","20-Sep",19.74,0,5,1,2,4,4,16
"3686","OPC009","20-Sep",19.84,0,3,3,3,2,3,14
"3696","OPC009","20-Sep",19.84,0,3,2,1,1,4,11
"3706","OPC009","20-Sep",20.05,2,4,5,2,0,5,18
"3716","OPC009","20-Sep",20.26,4,3,2,0,1,0,10
"3726","OPC009","20-Sep",20.15,3,2,3,2,2,0,12
"3736","OPC009","20-Sep",20.15,4,5,4,5,2,4,24
"3746","OPC009","20-Sep",20.57,6,4,1,2,1,1,15
"3756","OPC009","20-Sep",20.57,2,7,3,6,0,0,18
"3766","OPC009","20-Sep",20.47,6,7,3,0,0,0,16
"3776","OPC009","20-Sep",20.89,3,5,3,2,3,4,20
"3786","OPC009","20-Sep",20.99,2,1,0,0,0,0,3
"3796","OPC009","20-Sep",20.89,8,0,1,0,0,0,9
"3806","OPC009","20-Sep",21.2,0,0,0,0,0,0,0
"3816","OPC009","20-Sep",21.41,2,1,0,0,0,0,3
"3826","OPC009","20-Sep",21.3,1,0,0,0,0,0,1
"3836","OPC009","20-Sep",21.41,1,1,0,0,0,0,2
"3846","OPC009","20-Sep",21.72,3,0,0,0,0,0,3
"3856","OPC009","20-Sep",21.83,1,1,0,0,0,0,2
"3866","OPC009","20-Sep",21.62,2,0,0,0,0,0,2
"3876","OPC009","20-Sep",21.62,0,0,0,0,0,0,0
"3886","OPC009","20-Sep",21.83,0,0,0,0,0,0,0
"3896","OPC009","20-Sep",21.83,0,0,0,0,0,0,0
"3906","OPC009","20-Sep",21.72,0,0,0,0,0,0,0
"3916","OPC009","20-Sep",21.83,0,0,0,0,0,0,0
"3926","OPC009","20-Sep",22.04,1,0,0,0,0,0,1
"3936","OPC009","20-Sep",22.04,0,0,0,0,0,0,0
"3946","OPC009","20-Sep",21.83,5,0,0,0,0,0,5
"3956","OPC009","20-Sep",21.93,0,1,0,0,0,0,1
"3966","OPC009","20-Sep",22.14,2,0,0,0,0,0,2
"3976","OPC009","20-Sep",22.14,0,0,0,0,0,0,0
"3986","OPC009","20-Sep",21.93,0,0,0,0,0,0,0
"3996","OPC009","20-Sep",22.04,0,0,0,0,0,0,0
"4006","OPC009","20-Sep",22.35,0,0,0,0,0,0,0
"4016","OPC009","20-Sep",22.35,1,0,0,0,0,0,1
"4026","OPC009","20-Sep",22.14,4,0,0,0,0,0,4
"4036","OPC009","20-Sep",22.24,0,0,0,0,0,0,0
"4046","OPC009","20-Sep",22.56,1,0,1,0,0,0,2
"4056","OPC009","20-Sep",22.24,2,1,0,0,0,0,3
"4066","OPC009","20-Sep",22.14,2,0,0,0,1,0,3
"4076","OPC009","20-Sep",22.56,0,0,0,0,0,0,0
"4086","OPC009","20-Sep",22.66,0,0,0,0,0,0,0
"4096","OPC009","20-Sep",22.35,3,0,0,0,0,0,3
"4106","OPC009","20-Sep",22.35,0,0,0,0,0,0,0
"4116","OPC009","20-Sep",22.66,0,0,0,0,0,0,0
"4125","OPC009","20-Sep",22.66,0,0,0,0,0,0,0
"4135","OPC009","20-Sep",22.56,1,1,0,0,0,0,2
"4145","OPC009","20-Sep",22.77,1,0,0,1,0,0,2
"4155","OPC009","20-Sep",22.87,5,1,3,1,0,0,10
"4165","OPC009","20-Sep",22.87,0,0,0,0,0,0,0
"4175","OPC009","20-Sep",23.08,4,0,1,1,0,0,6
"4185","OPC009","20-Sep",23.29,3,0,2,0,0,0,5
"4195","OPC009","20-Sep",23.29,3,4,1,0,0,0,8
"4205","OPC009","20-Sep",23.6,5,5,2,1,0,0,13
"4215","OPC009","20-Sep",23.92,3,2,1,2,0,0,8
"4225","OPC009","20-Sep",24.23,2,1,2,0,0,0,5
"4235","OPC009","20-Sep",24.23,6,2,2,0,1,0,11
"4245","OPC009","20-Sep",24.65,7,2,1,0,1,0,11
"4255","OPC009","20-Sep",24.86,1,0,0,0,0,0,1
"4265","OPC009","20-Sep",24.96,5,0,1,0,0,0,6
"4275","OPC009","20-Sep",25.17,1,1,0,0,0,0,2
"4285","OPC009","20-Sep",25.48,0,0,0,0,0,0,0
"4295","OPC009","20-Sep",25.59,0,3,1,0,0,0,4
"4305","OPC009","20-Sep",25.8,1,0,0,0,0,0,1
"4315","OPC009","20-Sep",26.11,0,0,0,1,0,0,1
"4325","OPC009","20-Sep",26.21,1,0,0,0,0,0,1
"4335","OPC009","20-Sep",26.32,0,0,0,0,0,0,0
"4345","OPC009","20-Sep",26.53,0,1,0,0,0,0,1
"4355","OPC009","20-Sep",26.84,1,0,0,1,0,0,2
"4365","OPC009","20-Sep",26.84,0,1,1,0,0,0,2
"4375","OPC009","20-Sep",26.95,3,0,1,2,2,1,9
"4385","OPC009","20-Sep",27.36,2,1,1,6,1,0,11
"4395","OPC009","20-Sep",27.47,5,0,6,3,8,1,23
"4405","OPC009","20-Sep",27.47,5,7,4,14,10,2,42
"4415","OPC009","20-Sep",27.78,4,6,6,7,10,2,35
"4425","OPC009","20-Sep",28.1,0,0,0,0,0,0,0
"4435","OPC009","20-Sep",27.99,0,0,0,0,0,0,0
"4445","OPC009","20-Sep",28.3,0,1,0,0,0,0,1
"4455","OPC009","20-Sep",28.72,0,0,0,0,0,0,0
"4465","OPC009","20-Sep",28.83,0,0,0,0,0,0,0
"4475","OPC009","20-Sep",28.83,0,0,0,0,0,0,0
"4485","OPC009","20-Sep",29.24,0,0,0,0,0,0,0
"4495","OPC009","20-Sep",29.56,0,0,0,0,0,0,0
"4504","OPC009","20-Sep",29.87,0,0,0,0,0,0,0
"4514","OPC009","20-Sep",30.08,0,0,0,0,0,0,0
"4524","OPC009","20-Sep",30.29,0,0,0,0,0,0,0
"4534","OPC009","20-Sep",30.71,0,0,0,0,0,0,0
"4544","OPC009","20-Sep",31.02,0,0,0,0,0,0,0
"4554","OPC009","20-Sep",30.92,0,0,0,0,0,0,0
"4564","OPC009","20-Sep",31.33,0,0,0,0,0,0,0
"4574","OPC009","20-Sep",31.86,3,0,0,0,0,0,3
"4584","OPC009","20-Sep",31.75,2,2,1,0,0,0,5
"4594","OPC009","20-Sep",31.86,1,0,0,0,0,0,1
"4604","OPC009","20-Sep",32.38,1,1,0,0,0,0,2
"4614","OPC009","20-Sep",32.48,0,0,0,0,0,0,0
"4624","OPC009","20-Sep",32.59,0,0,0,0,0,0,0
"4634","OPC009","20-Sep",33.01,0,0,0,0,0,0,0
"4644","OPC009","20-Sep",33.32,0,0,0,0,0,0,0
"4654","OPC009","20-Sep",33.42,0,0,0,0,0,0,0
"4664","OPC009","20-Sep",33.84,0,0,0,0,0,0,0
"4674","OPC009","20-Sep",34.26,0,0,0,0,0,0,0
"4684","OPC009","20-Sep",34.26,0,0,0,0,0,0,0
"4694","OPC009","20-Sep",34.47,0,0,0,0,0,0,0
"4704","OPC009","20-Sep",35.1,0,0,0,0,0,0,0
"4714","OPC009","20-Sep",35.1,0,0,0,0,0,0,0
"4724","OPC009","20-Sep",34.99,1,0,0,0,0,0,1
"4734","OPC009","20-Sep",35.51,0,1,0,0,0,0,1
"4744","OPC009","20-Sep",35.72,0,0,0,0,0,0,0
"4754","OPC009","20-Sep",35.72,0,0,0,0,0,0,0
"4764","OPC009","20-Sep",36.04,0,0,0,0,0,0,0
"4774","OPC009","20-Sep",36.35,0,0,0,0,0,0,0
"4784","OPC009","20-Sep",36.45,0,0,0,0,0,1,1
"4794","OPC009","20-Sep",36.77,0,0,0,0,0,0,0
"4804","OPC009","20-Sep",36.98,0,0,0,0,0,0,0
"4814","OPC009","20-Sep",37.08,0,0,0,0,0,0,0
"4824","OPC009","20-Sep",37.5,0,0,0,0,0,0,0
"4834","OPC009","20-Sep",37.5,1,0,0,0,0,0,1
"4844","OPC009","20-Sep",37.6,0,0,0,0,0,0,0
"4854","OPC009","20-Sep",37.92,0,0,0,0,0,0,0
"4864","OPC009","20-Sep",38.23,1,0,0,0,0,0,1
"4874","OPC009","20-Sep",38.34,0,0,0,0,0,0,0
"4884","OPC009","20-Sep",38.44,0,0,1,0,0,0,1
"4894","OPC009","20-Sep",38.86,1,0,0,0,0,0,1
"4904","OPC009","20-Sep",38.96,0,0,0,0,0,0,0
"4913","OPC009","20-Sep",38.86,1,0,0,0,0,0,1
"4923","OPC009","20-Sep",39.28,0,0,0,0,0,0,0
"4933","OPC009","20-Sep",39.59,0,0,0,0,0,0,0
"4943","OPC009","20-Sep",39.48,0,0,0,0,0,0,0
"4953","OPC009","20-Sep",39.59,0,0,0,0,0,0,0
"4963","OPC009","20-Sep",40.11,0,0,0,0,0,0,0
"4973","OPC009","20-Sep",40.22,0,0,0,0,0,0,0
"4983","OPC009","20-Sep",40.11,0,0,0,0,0,0,0
"4993","OPC009","20-Sep",40.53,0,0,0,0,0,0,0
"5003","OPC009","20-Sep",40.84,0,1,0,0,0,0,1
"5013","OPC009","20-Sep",40.95,0,0,0,0,0,0,0
"5023","OPC009","20-Sep",41.16,0,0,0,0,0,0,0
"5033","OPC009","20-Sep",41.47,0,0,0,0,0,0,0
"5043","OPC009","20-Sep",41.57,0,1,0,0,0,0,1
"5053","OPC009","20-Sep",41.89,0,0,0,0,0,0,0
"5063","OPC009","20-Sep",42.1,0,0,0,0,0,0,0
"5073","OPC009","20-Sep",42.2,0,0,0,0,0,0,0
"5083","OPC009","20-Sep",42.51,0,0,0,0,0,0,0
"5093","OPC009","20-Sep",42.72,1,0,0,0,0,0,1
"5103","OPC009","20-Sep",42.83,1,0,0,0,0,0,1
"5113","OPC009","20-Sep",43.14,0,1,0,0,0,0,1
"5123","OPC009","20-Sep",43.25,0,0,0,0,0,0,0
"5133","OPC009","20-Sep",43.45,0,0,0,0,0,0,0
"5143","OPC009","20-Sep",43.66,0,0,0,0,0,0,0
"5153","OPC009","20-Sep",43.98,0,0,0,0,0,0,0
"5163","OPC009","20-Sep",43.98,1,0,0,0,0,0,1
"5173","OPC009","20-Sep",44.08,0,0,0,0,0,0,0
"5183","OPC009","20-Sep",44.6,0,0,0,1,0,0,1
"5193","OPC009","20-Sep",44.71,0,0,0,0,0,0,0
"5203","OPC009","20-Sep",44.5,0,0,0,0,0,0,0
"5213","OPC009","20-Sep",44.81,0,0,0,0,0,0,0
"5223","OPC009","20-Sep",45.13,0,0,0,0,0,0,0
"5233","OPC009","20-Sep",45.02,0,0,0,0,0,0,0
"5243","OPC009","20-Sep",45.13,1,0,0,0,0,0,1
"5253","OPC009","20-Sep",45.44,0,0,0,0,0,0,0
"5263","OPC009","20-Sep",45.44,0,0,0,0,0,0,0
"5273","OPC009","20-Sep",45.34,0,0,1,0,0,0,1
"5283","OPC009","20-Sep",45.65,1,0,0,0,0,1,2
"5293","OPC009","20-Sep",45.86,0,0,0,0,0,0,0
"5303","OPC009","20-Sep",45.86,0,0,1,0,0,0,1
"5313","OPC009","20-Sep",45.86,0,0,0,1,0,0,1
"5323","OPC009","20-Sep",46.17,0,0,0,0,0,0,0
"5333","OPC009","20-Sep",46.28,0,0,0,0,0,0,0
"5343","OPC009","20-Sep",46.28,0,0,0,0,0,0,0
"5353","OPC009","20-Sep",46.48,0,0,0,0,0,0,0
"5363","OPC009","20-Sep",46.69,0,0,0,0,0,0,0
"5373","OPC009","20-Sep",46.69,0,0,0,0,0,0,0
"5383","OPC009","20-Sep",46.8,0,0,0,0,0,0,0
"5393","OPC009","20-Sep",47.11,0,0,0,0,0,0,0
"5403","OPC009","20-Sep",47.32,0,0,0,0,0,0,0
"5413","OPC009","20-Sep",47.43,0,0,0,0,0,0,0
"5423","OPC009","20-Sep",47.53,0,0,0,0,0,0,0
"5433","OPC009","20-Sep",47.74,0,0,0,0,0,0,0
"5442","OPC009","20-Sep",47.95,0,0,0,0,0,0,0
"5452","OPC009","20-Sep",48.05,0,0,0,0,0,0,0
"5462","OPC009","20-Sep",48.16,0,0,1,0,0,0,1
"5471","OPC009","20-Sep",48.37,0,0,0,0,0,0,0
"5481","OPC009","20-Sep",48.47,0,0,0,0,0,0,0
"5491","OPC009","20-Sep",48.57,0,0,0,0,0,0,0
"5501","OPC009","20-Sep",48.89,1,0,0,0,0,0,1
"5511","OPC009","20-Sep",48.99,0,0,0,0,0,0,0
"5521","OPC009","20-Sep",49.2,0,0,0,0,0,0,0
"5531","OPC009","20-Sep",49.31,0,0,0,0,0,0,0
"5541","OPC009","20-Sep",49.41,1,0,0,0,0,0,1
"5551","OPC009","20-Sep",49.83,0,0,0,0,0,0,0
"5561","OPC009","20-Sep",49.83,0,0,0,0,0,0,0
"5571","OPC009","20-Sep",49.93,0,0,0,0,0,0,0
"5581","OPC009","20-Sep",50.35,0,0,0,0,0,0,0
"5591","OPC009","20-Sep",50.35,0,0,0,0,0,0,0
"5601","OPC009","20-Sep",50.35,0,1,0,0,0,0,1
"5611","OPC009","20-Sep",50.66,0,2,0,0,0,0,2
"562","OPC009","20-Sep",50.87,0,1,0,0,0,0,1
"563","OPC009","20-Sep",50.77,0,1,0,0,0,0,1
"564","OPC009","20-Sep",51.08,1,1,1,0,0,0,3
"565","OPC009","20-Sep",51.4,1,0,0,0,0,0,1
"566","OPC009","20-Sep",51.5,0,0,0,0,0,0,0
"567","OPC009","20-Sep",51.5,0,0,0,0,0,0,0
"568","OPC009","20-Sep",51.92,1,0,0,0,0,0,1
"569","OPC009","20-Sep",51.92,0,0,0,0,0,0,0
"570","OPC009","20-Sep",52.02,2,1,1,0,0,0,4
"571","OPC009","20-Sep",52.44,4,1,1,0,0,0,6
"572","OPC009","20-Sep",52.44,2,1,0,0,0,0,3
"573","OPC009","20-Sep",52.65,3,1,1,0,0,0,5
"574","OPC009","20-Sep",52.96,3,3,0,0,0,0,6
"575","OPC009","20-Sep",52.96,0,0,0,0,0,0,0
"576","OPC009","20-Sep",53.28,7,5,1,3,0,0,16
"577","OPC009","20-Sep",53.38,11,5,1,0,0,0,17
"578","OPC009","20-Sep",53.49,10,2,1,1,0,0,14
"579","OPC009","20-Sep",53.8,12,4,4,3,1,0,24
"580","OPC009","20-Sep",53.9,11,6,7,5,7,3,39
"581","OPC009","20-Sep",53.9,14,6,3,4,1,1,29
"582","OPC009","20-Sep",54.22,8,9,3,2,0,0,22
"583","OPC009","20-Sep",54.43,1,0,0,0,0,0,1
"584","OPC009","20-Sep",54.43,3,0,0,0,0,0,3
"585","OPC009","20-Sep",54.63,5,3,6,0,2,1,17
"586","OPC009","20-Sep",54.95,2,3,1,0,1,0,7
"587","OPC009","20-Sep",55.05,7,3,3,1,0,0,14
"588","OPC009","20-Sep",55.05,5,6,0,1,0,0,12
"589","OPC009","20-Sep",55.37,9,5,2,0,1,0,17
"590","OPC009","20-Sep",55.58,4,9,4,1,3,0,21
"591","OPC009","20-Sep",55.58,4,7,0,1,1,2,15
"592","OPC009","20-Sep",55.68,5,7,2,5,2,4,25
"593","OPC009","20-Sep",56.1,9,6,2,3,4,5,29
"594","OPC009","20-Sep",56.2,7,6,6,4,3,1,27
"595","OPC009","20-Sep",56.1,7,7,3,1,0,1,19
"596","OPC009","20-Sep",56.41,7,2,4,2,2,3,20
"597","OPC009","20-Sep",56.72,4,5,5,5,0,8,27
"598","OPC009","20-Sep",56.62,8,3,4,4,4,0,23
"599","OPC009","20-Sep",56.83,4,14,11,9,8,5,51
"600","OPC009","20-Sep",57.14,6,0,3,2,4,1,16
"601","OPC009","20-Sep",57.25,4,4,6,5,5,3,27
"602","OPC009","20-Sep",57.35,4,5,2,3,0,5,19
"603","OPC009","20-Sep",57.56,3,1,1,2,3,4,14
"604","OPC009","20-Sep",57.77,1,5,4,1,2,0,13
"605","OPC009","20-Sep",57.98,1,2,5,4,3,2,17
"606","OPC009","20-Sep",58.08,6,2,4,3,1,1,17
"607","OPC009","20-Sep",58.29,1,5,3,2,2,2,15
"608","OPC009","20-Sep",58.71,1,1,1,4,5,3,15
"609","OPC009","20-Sep",58.81,3,5,4,3,1,2,18
"610","OPC009","20-Sep",58.81,3,1,2,3,3,3,15
"611","OPC009","20-Sep",59.23,3,3,4,4,2,3,19
"612","OPC009","20-Sep",59.44,3,4,4,1,4,3,19
"613","OPC009","20-Sep",59.44,5,2,3,0,4,1,15
"614","OPC009","20-Sep",59.75,1,1,1,0,2,1,6
"615","OPC009","20-Sep",59.96,4,3,4,4,2,1,18
"616","OPC009","20-Sep",60.17,2,4,4,2,4,0,16
"617","OPC009","20-Sep",60.38,2,2,3,4,2,4,17
"618","OPC009","20-Sep",60.8,3,1,2,0,1,3,10
"619","OPC009","20-Sep",61.01,3,4,3,4,2,3,19
"620","OPC009","20-Sep",60.9,5,5,2,1,3,3,19
"621","OPC009","20-Sep",61.32,5,1,1,4,4,2,17
"622","OPC009","20-Sep",61.53,2,4,4,4,4,5,23
"623","OPC009","20-Sep",61.64,1,2,1,2,6,3,15
"624","OPC009","20-Sep",61.95,1,1,1,1,1,1,6
"625","OPC009","20-Sep",62.16,8,3,6,5,2,3,27
"626","OPC009","20-Sep",62.37,3,3,1,2,2,0,11
"627","OPC009","20-Sep",62.58,8,2,0,1,1,0,12
"628","OPC009","20-Sep",62.78,3,5,5,1,5,1,20
"629","OPC009","20-Sep",62.99,1,4,6,1,3,3,18
"630","OPC009","20-Sep",63.31,4,5,3,3,3,2,20
"631","OPC009","20-Sep",63.62,5,4,6,3,1,4,23
"632","OPC009","20-Sep",63.73,2,5,2,2,3,2,16
"633","OPC009","20-Sep",63.83,3,5,4,1,1,0,14
"634","OPC009","20-Sep",64.25,2,2,0,4,4,3,15
"635","OPC009","20-Sep",64.46,4,4,5,4,9,2,28
"636","OPC009","20-Sep",64.35,3,4,4,4,4,1,20
"637","OPC009","20-Sep",64.67,3,1,1,5,1,2,13
"638","OPC009","20-Sep",64.98,0,5,4,1,1,1,12
"639","OPC009","20-Sep",65.08,0,2,7,3,1,0,13
"640","OPC009","20-Sep",65.19,2,3,6,1,3,3,18
"641","OPC009","20-Sep",65.61,3,1,4,2,3,5,18
"642","OPC009","20-Sep",65.92,3,3,4,0,3,3,16
"643","OPC009","20-Sep",65.81,1,0,1,1,4,0,7
"644","OPC009","20-Sep",65.92,11,3,1,5,1,3,24
"645","OPC009","20-Sep",66.02,3,6,8,5,5,3,30
"1911","OPC010","20-Sep",0.3,4,4,0,0,1,1,10
"1921","OPC010","20-Sep",0.51,10,4,3,3,3,1,24
"1931","OPC010","20-Sep",0.62,2,3,3,4,5,1,18
"1941","OPC010","20-Sep",0.93,4,2,5,3,3,3,20
"1951","OPC010","20-Sep",1.24,0,2,1,0,1,2,6
"1961","OPC010","20-Sep",1.35,3,4,1,7,4,5,24
"1971","OPC010","20-Sep",1.56,0,2,3,1,1,1,8
"1981","OPC010","20-Sep",1.87,3,4,2,2,3,3,17
"1991","OPC010","20-Sep",1.97,0,1,0,4,1,3,9
"2001","OPC010","20-Sep",2.29,1,2,1,3,3,0,10
"2011","OPC010","20-Sep",2.6,2,1,1,1,3,0,8
"2021","OPC010","20-Sep",2.81,3,1,1,0,1,2,8
"2031","OPC010","20-Sep",3.12,1,0,3,3,0,1,8
